text,true,response,pred
"Although not the most technically advanced film I have seen, this was a fun and enjoyable couple of hours. The main characters are sweet and you really get to like them, and feel something when Susie Q. has to go, but feel good again when she returns as Maggie. Lots of stock dialogue, and a contrived plot line, but most of all, LOTS OF FUN.",pos,positive,pos
"A very intelligent and exciting thriller that doesn't rely on action but on situation, which is all to rare these days. I would compare this film to The Day of the Jackal, another film about the pursuit of a dangerous international criminal. The acting across the board is superlative   Aidan Quinn has a tricky double role as the vicious terrorist Carlos and as the Navy man who impersonates him. Donald Sutherland plays the amoral CIA agent who hires him. Ben Kingsley plays the Israeli officer who assists in the plan. This is a very tense and effective film, and it's remarkable considering just how little action there is in it. The first half of the film is all set up, as the Navy man prepares to impersonate Carlos. The second half is a breathless actioner, the action coming out of the characters and their situations, thus making it all the more gripping. A really tight film that shouldn't be overlooked.",pos,Positive,pos
"I just saw this on cable. I liked it. It held my interest and the dramatic choices were good. The old couple were very good and good at being subtly creepy. The cinematography is not so great, but the shabby video also adds to the sense of realism, so its a trade off, you know? At times the girl would hit the New England accent to hard. The accent would sort of come and go. Anyway, I thought the film was well done overall, though. The storyline was strong and dramatic tension was held because you felt their was some subtle mystery going on, even though things seemed mundane. Good job on a low budget. Another good SUNY Purchase filmmaker. Way to go.",pos,Positive,pos
"hi i am john and i would like to tell you all that my dog was in this film at the baiting screen he was the pit like one, that was going to bite the man chained up. my dogs name was Colin and he stayed away filming for a week for this film. he was also in other things like crime watch uk and some other small parts. he won some dog shows but he has passed away now i miss him he was a great, true and loyal dog and we had some great times together but he got cancer which could not be treated so i had to get him put down that was the worst day of my life i hope this gives you some thing to look for in the film if you watch it again. thanks all",pos,negative,neg
"Ravi Chopra wrote this film 40 years back, wanted to cast Dilip Kumar in the lead The film finally was re written and made in 2003 and hence the subject looks dated and too superficial at times Like the reason Amitabh Hema separate is too superficial even the way the youth are shown is too bad like Gulshan in AVTAAR The message though comes well but things are presented in a clichéd manner Salman's character is the worst, looks straight out of a storybook while the climax speech of Bachchan is good and also the final of not forgiving the sons is good Ravi Chopra does a good job Music is decent, the songs sung by Bachchan stand out Amitabh excels like always, he has played an elder stern father earlier but here he plays a victim and portrays it well His last speech is great Hema is good in her part Aman Verma stands out Samir Soni is okay, Naseer and the rest sons and wives are decent though Divya Dutta stands out Salman Khan is fake, Mahima is okay Paresh and Lillete are lovable",neg,negative,neg
"It's perfectly ok that people dies in an animation, but there are just way too many death in this one. Start from the very beginning, the story is all around battles, fights, death, and revenge. It goes on and on for entire one and a half hour. It was interesting at the beginning, but I grew very tire after before the show was half way through. Unlike other animations, this one is lack of humor. There are not many interactions between the characters either. The good thing about it is the sword fight scene looks pretty good and the characters look nice.",neg,negative,neg
"This derivative erotic thriller remains watchable most of the way, mainly because a viewer is casually curious about how it will turn out, and because the director, Peter Hall, manages to stage a pretty hot (and quite bold) sex scene. But the finale, though unexpected, is preposterous, and the whole plotting (complete with childhood traumas and multiple personality disorders) reveals itself to be unbearably cliched, especially as far as motivation is concerned. (*1 2)",neg,negative,neg
"The Story: Alain, a French policeman, is shocked to discover that he had a twin brother when his body is found in Nice. Investigating the murder, he finds out that he was in possession of a list that details the deeds of the Russian Mafia. Helped by his brother's girlfriend, Alain dodges Russian gangsters & corrupt FBI agents while trying to find the list. ""Maximum Risk"" is another one of the long list of action films that feature Jean Claude Van Damme. As far as things go, it is strictly formulaic. The script sticks to the clichés & the acting is mediocre. There are some nicely done action sequences, with an inventive car chase, a fight in a burning building, an escape through rooftops, a brutal fight in an elevator & JCVD fleeing his enemies over an elevated train line. Director Ringo Lam keeps everything going at a reasonable pace.",neg,Negative,neg
"Oh, God! Why didn't you give this money for charity? I thought I saw the lowest crap by now, but I was wrong! Who did this script, anyway? A retarded? Who did this cast? I can't believe that there are people that spend money and time to do garbage like that! I was under the impression that I'm watching a porn movie, only without sex scenes, that bad was the so called acting. Onestly, did this film have a director? I believe not and I'm convince that everybody had upon them a page with some lines and red it in front of the camera. I can't explain myself how all the characters in this garbage died without a fight. Nobody can do lower than this! Please, erase it even from IMDb! Bleah!",neg,negative,neg
"Wow !! I didn't even know about this movie until I was searching for the name of another Mark Hamill classic (Time Runner). Some things are better left unknown. Mark Hamill's role is quite ... limited. I would compare his appearance in this movie to all those appearances of Vincent Price and Christopher Lee in those bad horror b movies of the 60's and 70's. In those movies, they appeared in the the first and last 5 minutes of the movie. Memorable acting by Mark with such great lines as ""Don't try to run. You're under arrest."" Did I mention he says that EXACT thing more than once. Bill Paxton fell into an Uzumaki type spiral of drugs and booze after Aliens, because he ended up in this movie after waking up on the set after a binge session. The HAIR .. the HAIR !!! .. Priceless Bill. Truly should have been ""GAME OVER"" for Bill .. but somehow .. he got treatment .. and went on to better??? movies. This movie blows. It is more dull and boring than The Crazies. At least that movie was crazy... this is just boring. DO NOT WATCH THIS MOVIE SOBER.",neg,negative,neg
"Dr. Markoff is a mad scientist who is experimenting , trying to find a cure for a viral cause of acromegaly. When he attends a piano concert, he is stricken by the beautiful daughter of the pianist and sets out to woo her. But when she wants nothing to do with him, he infects her father with the acromegaly virus in an attempt to extort money and his daughter in exchange for a cure. That is the basic premise for this B grade low budget thriller. I have to say I was underwhelmed by this movie. Not that it was terrible it wasn't, but there was nothing particularly noteworthy about it either. It was entertaining enough for a viewing but is not one that will stay in my memory. The dialog is a bit corny at times and the acting is just mediocre. The story is fairly predictable and doesn't really give us anything new. Of course, I can't complain too much about a movie that has a guy in a gorilla suit who serves almost no real purpose and a doctor with a Svengali like stare that fails to mesmerize his victims. It may be worth a watch if you like this sort of movie, but don't go into it with too many expectations.",neg,Negative,neg
"For a really wonderful movie, you could also try seeing the movie about Saint Francis of Assisi   good for any audience. Best thing I liked about this movie was the Mexico landscape, & it gets the movie up to a 2. I was surprised that these actors didn't have terrible sunburn, they were so were not desert dwellers. And Moses is said to have a speakING impediment, but certainly not here. Even the ""miracle"" scenes were contrived & un believable. And what's the point if you can belief anything in a TV story? Talk about dumbing down, I thought this Hallmark made movie was pathetic, & I can see why others hate Hollywood. I don't, just some of these corporate profit grubbers. You don't have to be any kind of religious to benefit from ""Jesus of Nazareth"", but for this waste of celluloid you need to be bored, with nothing to do, dumbed down & religious. And for a real movie experience, try ""Short Cut to Nirvana"", a very highly rated film.",neg,Negative,neg
Saw the move while in Paris in May 2006 ... I was debating between that and mission impossible...I am very glad I choose OSS 117 not only because it was funny but might as well watch a FRench movie while in France. I had a great time... would recommend it. It is important to have some understanding the French society of Today to really enjoy the humor of this movie ... cannot wait for the DVD to come out... I don't know how some of the 'jeu De mots' 'puns' would be translated in English I 'll certainly buy it when it is out! P.S. I saw on 'BRice de Nice' which is a movie starring Dujardin that all kids were talking about in France. this movie is a comedy but sillier than one can imagine...in comparing both movies I have to say that Dujardin did a good job in OSS 117.,pos,Positive,pos
"I thought this movie was great, if you didn't take it too seriously. Just sit back and enjoy Hilary Swank in all her greatness and laugh when the monks go to Boston, MA. I also think this movie has a great message about self control and inner strength. Plus Mr. Myagi was so sweet, I wish he'd teach me karate!",pos,positive,pos
"So many times, Bollywood has tried to remake Hollywood hits, only to produce total duds. Mercifully, Yash Chopra's interpretation of ""Sleeping with the Enemy"" is an extremely stylish and well made films. Shah Rukh Khan is obsessed with Juhi Chawla (who's looking her very best in here!). When he realizes that Juhi has a fiance in Sunny Deol, he stops at nothing to make sure she becomes his. Every frame of this film is a delight to watch. Whether it's Shah Rukh chanting his trademark ""I love you, K...k...k...kiran!"" or the feel good mushy scenes between Sunny and Juhi (who make a perfect match), you won't feel like leaving your eat in boredom. Each and every song on the soundtrack is ear pleasing, especially Jaadu Teri Nazar and Tu Mere Samne. Like I said, Juhi looks like a Goddess in this film. Darr may not be SRK's best film (that honor goes to Baazigar), but it definitely figures as one of his most flawless performances! Sunny is OK. He's done similar roles before, but he's good. Overall, Darr is g...g...g...great! ;)",pos,positive,pos
"I first saw this movie at a premiere party in Mr. Zwarts hometown Fredrikstad. There, between directors, musicians and other Norwegian celebrities I laughed and laughed... I just couldn't stop. If you like a comedy with black humor, sharp lines and excellent acting   this is one flick you HAVE to see! It's like mixing ""True Romance"" with ""The Wedding Singer"" and add a dash of ""Mad about you"" Hilarios! 10 Points!",pos,positive,pos
"This film is a classic seventies cop flick that for some reason has been sadly overlooked. It is basically French Connection meets Bullit. Roy Scheider plays the head of an elite group of detectives, known as the ""Seven Ups""  One of their men is discovered during an undercover op and is killed. Scheider and his team must find his killers. They become involved in a battle with the mob. The highlight of the film has to be the car chase, obviously included to cash in on the success of Bullit. However, this car chase outshines Bullitt due to its length, speed and sheer excitement.It's a breathtaking roller coaster ride that ends rather unexpectedly and spectacularly. Don't miss this little gem !!",pos,positive,pos
"I grew up in the 90s; therefore, you must understand that i witnessed firsthand the premiers of the greatest DCOMs. I was there when Brink! appeared, Zenon, Halloweentown, Johnny Tsunami, etc, These movies constitute my childhood. When these movies came on, not only myself but whoever I was watching them with would stand completely in awe for 1h30, talk about it for the week to come and catch it again the next weekend. I don't think words could express the amount of excitement Zoog Disney brought.  Even when I watch them now, the dialog doesn't seem that bad (so effective in fact, that I actually remember parts of conversations literally word per word, from movies I saw over ten years ago). The characters are believable, funny, granted a little stereotypical but that's what makes Disney's charm...  I sat my little brother down in front of the Disney channel to try and convey and make him understand my feelings for DCOMs. Enter Stuck in the Suburbs... my brother looked at me slightly puzzled, asking me if I had always been gay. I feel more disappointed and betrayed now than, what could I compare this to?, when Han Solo found out Lando sold him out to Vader...  Half the movie, and I'm not exaggerating, is flashbacks. There is no talent in these young actors (some of which are older than I am) whatsoever. The plot is ridiculous; it feels like a bunch of old rotting corporate people over at Disney sat around a table and asked themselves ""How can we seem hip to these youngsters?"" OK, maybe all the DCOMs were like that, but they at least made a little effort to not let us realize they think we're complete idiots.  And apparently this type of movie works... Stuck in the Suburbs is rated almost as much as Zenon or Airborne. How is this possible? DCOMs got even cheesier and people prefer them now? (though apparently the lack of curse words is enough to give it 10 10 for some people) Christ, it's a completely different generation.",neg,negative,neg
"This movie was so bad it was funny! For awhile there I thought I was actually watching a parody of a bad movie (a la ""For Your Consideration""). The ""cliffhanger"" scene at the end had me laughing until my insides hurt. The script was dreadful enough, but coupled with Sean Young's terrible acting    especially while she explains the entire plot in great detail (complete with flashbacks) while dangling off a cliff    makes it a truly classically bad movie worth watching! In fact the fakey shots in this scene reminded me of an Ed Wood movie. I still can't believe how this thing got made. First of all, how did such a bad script get the green light? How did star actors get attached? Were they at low points in their careers? Questions, questions.",neg,Positive,pos
"I own a copy of this film and have always loved it. I comment here, however, because I saw the PBS presentation of a concert version of Sweeney Todd earlier this week. That production was put on by the San Francisco Opera and starred George Hearn and Patti LuPone. In the early '80s Hearn replaced Len Cariou as Sweeney (Cariou had won the Tony for his performance). I saw Hearn and Angela Lansbury (who also won the Tony for her performance as Mrs. Lovett) perform Sweeney on broadway. They must have made the film at about the time I saw the show. To this day, the most moving moment I can ever remember in the theatre occurred when Hearn sang ""These are my Friends."" (""These are my friends, see how they glisten."" ""My arm is complete again!"")  Hearn's performance in the San Francisco Opera production convinced me that he has lost nothing in the nearly twenty years since I first saw him perform the piece on Broadway and later in the film. What a talent! He is sympathetic, funny, and scary    all at once; and he can sing, boy can he sing. All of this reminded me of how terrific the film is. Highly recommended. Ten out of ten.",pos,positive,pos
"Can't get much eerier than Flatliners. This deep, dark film had my heart pumping throughout. The lighting is dark and will get you in the mood for a death defying experience, literally. Keifer is in top form as he is today in 24. He's a great actor and he plays a very convincing and shocking role you won't forget for years to come. And what can you say for the rest of the cast? An all star lineup, Julia is hotter than ever, Will, Oliver, and Kevin light up the stage in this thriller that will keep you gripping your seats. It's a refreshing sight to see a true thriller, with top notch professional actors. You won't regret seeing this 2 hour seat bender.  JL",pos,positive,pos
"The book is great. It's one of my favorite books ever. The film, on the other hand, is amazingly insipid and bad! When I heard Damon would play Ripley, I knew this production was doomed. But I didn't expect it to be this bad. The actors go around and act very showy. Except for Law (and even he is guilty of some showy acting), all the actors here are near amateurish. Speaking Italian and moving one's arms or hair about shouldn't be considered as acting. Damon is miscast. He's way too stiff for a character that's supposed to be a chameleon. Paltrow is forgettable and Hoffman plays yet another effeminate slimy character. Talk about typecasting. What's really unforgivable about the script (written by the overrated director) is that it completely forgoes every subtle details from the book and comes up with many of its own, and none of them work! The addition of the Jazz music stuff is totally WRONG! I guess Minghella's idea of Italy in the late 50s, early 60s is clouded with images of Chet Baker roaming the Italian countryside and spreading amore. Yep, Minghella is a true visionary. The film is so bleeding obvious. That silly scene when Ripley drives through the narrow street full of mirrors. Very laughable. Yes, we get the point!!! Every point or detail comes across a mile away, so much so that the film might give the audience the false impression that they have psychic powers. We know, for example, that the Blanchett character, introduced at the beginning of the movie, will return later on only complicate things. And the soundtrack, at times, is totally inappropriate. Whimsical when it shouldn't be. The film goes on for too long and in all sorts of pointless directions. There are too many boring characters populating the landscape (many that weren't in the book). This film is bad! Really bad! Apparently, Minghella's son told his father that the Ripley novel was his favorite. Mr. Minghella then proceeded to direct it as a favor of sorts to his son. Well, the director did achieve what he set out to do: Talented Mr. Ripley, with its Hitchcock aspirations, is a film strictly made for 12 year olds!",neg,Negative,neg
"Good lord. I'm going to say right off the bat, I only watched 20 minutes of this movie. As I am a hardcore Eraserhead fan, the ""what, you can't watch a wierd black and white movie with little to no dialogue?"" defense does not apply. I simply can't watch TERRIBLE weird black and white movies with little to no dialogue. This movie is what happens when you give an angsty goth child with no talent and nothing to say a camera and budget, and let him her put as much meaninglessly offensive imagery on screen as possible. It was clear from the start that this film should have been 5 minutes long (assuming it should exist at all). Shots that should last a few seconds drag on for minutes, because the director has ""I Just Love The Sound Of My Own Voice"" syndrome, and refuses to cut to another shot until the entire piece of footage has been viewed. From the moment the girl in the mask started masturbating the corpse of ""God"" (the opening scene of the film! joy!), I knew it was only a matter of time until I turned off the tape. After at least 10 minutes of a different corpse being pulled around, twitching, on a rope, by a gang of cloaked mystery men, I knew it was time to give up. Rarely do I give up on a movie. I sat through the entirety of Blair Witch 2: Book Of Shadows, albeit not happily. This did not deserve the 20 minutes I gave it. If you're an Eraserhead fan, do NOT let simple minded comparisons to said film con you into renting this piece of amateur trash. Allow me to refer you to Tetsuo: The Iron Man, for a watchable and enjoyable piece of incoherent black and white weirdness.",neg,negative,neg
"This must be one of the most horribly titled films of all time. The kind of title that ruins a film because it neither evokes the plot nor the characters. A title like this makes a film flop, even the French title is not much better. Too bad   Truffaut & Deneuve must have been enough to sell it.. This is a long film, but largely worth it. Clearly influenced by Hitchcock, we have an intercontinental story about a personal ad bride, her rich husband, a theft, an identity switch, and obsessive love. The plot here is actually very good, and takes us on an unexpected trip. The thing that works both for and against the movie is the focus on the relationship. It is an interesting study in how these plot developments are played out in ""real life relationship"" with these two people. Unfortunately, this is what bogs the film down, and makes it ultimately dissatisfying. We do like films to have a real sense of finality, and that is missing here. It was the case in many of her films that Deneuve became a canvas for Directors to play their fantasies out on, and this time it doesn't work as well. Messy here, is the fact that the Director clearly just wanted to have Deneuve take her top off a few times. Deneuve is an actress who always seems very deliberate and thoughtful, so these attempts to make her seem spontaneous fall flat.  Basically, the script needed to be worked out better before shooting began, to make this film tighter and shorter and to snap. But Truffaut didn't snap, did he? So   it wanders a bit, but remains interesting.",pos,Negative,neg
"Latter Days is a very, VERY independent movie. And compared to many of today's more modern films, it's lacking on many parts. The shooting seems at times quite amateurish, the dialogues can be a bit chopped up and the characters are not impressively complex. So, don't have too high hopes for this movie, because as I've said, it's very independent. But whatever it lacks in the concrete aspects of the film can be overlooked because of the story's charm! I cannot claim that the plot is outstandingly original, but the story is still beautiful and heart warming in many ways! It's not about being gay versus being straight, it's about faith, and how you decide to run your own life! It's a silly story, that makes you want to both cry and smile at the same time! So to be honest, Latter Days is far from perfect, but I truly loved the movie and I highly recommend it! It's very critical towards the religious aspects of our society, and there is homosexuality involved   but approach it with an open mind, and I'm pretty sure that most people will enjoy it as much as myself!",pos,positive,pos
"My children, DD 7 and DS 10, enjoyed the movie so much they were squirming in their seats. It was good, old fashioned, Rated G, family fun. This movie was made for kids.... someone really understands them. It was fun to see Julia Roberts, Brice Willis, Garth Brooks and the other stars make their cameo appearances. As someone who lives in the city the fictional ""Big Texas"" was modeled after, I can say that they did an honest and accurate portrayal. The kids looked like kids, not like superstars. I hope everyone supports this movie to send the message to Hollywood that we need more movies like this. Go see it, then spread the word!",pos,positive,pos
"Being (somewhat) an independent filmmaker myself, I really understand what these guys were trying to do and it sounds like a good idea. On paper. On 16mm film, however, it's awful. I didn't realize the thing was made in the mid 90's because the film was so grainy and bad I would have sworn this was one of those 30 year old flicks where a porn producer tried to go mainstream. And the sound! Ugh, I don't know what kind of mic they were using to record but it sounds like someone is walking over dead leaves throughout the entire thing. I guess I shouldn't judge too harshly, after all, how many feature films has MY company put out? None, but I'd like to think that we'd at least have good picture and sound quality to go with our poor acting, writing, and directing. A+ for idea, F   for execution.",neg,Negative,neg
"I think this is a great, classic monster film for the family. The mole, what a machine! The tall creature with the beak, the flying green lizards, Ranthorincus mayas or whatever they are and the ape men things the speak telepathically with them. The battle of the men in rubber suits fighting for a doll for breakfast umm! yummy! Class, what else can I say? How would they make a 2002 remake of this one?",pos,Positive,pos
"I will admit I possibly missed tiny moments when I wasn't paying proper attention, but I got enough of the story to agree that it is a great family film, from director Lionel Jefferies, who played Grandpa Potts in Chitty Chitty Bang Bang. Basically it starts with a happy upper middle class family living in Victorian London. One night the Father (Iain Cuthbertson) is visited by two strangers, and he leaves with them, and does not return. They move to a cottage in the country, and here the children; Bobbie (Jenny Agutter, who I first saw in Child's Play 2), Phyllis (Sally Thomsett) and Peter (Gary Warren) keep their spirits up, with their fascination for the nearby railroad. Everyday they wave faithfully to the passengers in the passing trains, and with courage and vigilance they also avoid an accident and are made heroes. Their kindness makes them friends, including important people who can help find the mystery of their missing father. Also starring Dinah Sheridan as Mother Mrs. Waterbury, Bernard Cribbins as Albert Perks, William Mervyn as Old Gentleman, Peter Bromilow as Doctor Forrest, Ann Lancaster as Ruth and Gordon Whiting as Russian. It was number 29 on The 100 Greatest Family Films, and it was number 24 on The 50 Greatest British Films. Very good!",pos,positive,pos
"This is an astonishing film: a romantic thriller with a convoluted but perfectly constructed and devastatingly symmetrical plot, brilliantly buttressed by the use of recurring visual motifs. Everything in it is beautifully filmed: the women, the apartments; but more amazing is the devastating juxtapositioning of images, almost every scene has echoes of another. This is a story told in light, in colour, in many almost parallels. Every time I watch it, it fills me with delight. The acting is great too. Romane Bohringer is stunning as a woman on the verge of a nervous breakdown: everything about her changes with her mood. Vincent Cassel plays a very different role to his part in La Haine; but no less excellently: shifty and sympathetic at the same time. And Monica Bellucci   ah!, Monica Bellucci, well, put simply, she plays (is?) the world's most perfect woman. There's one small scene about three quarters of the way through where she does nothing more than smile; yet in that instant, says more than hours of Hollywood junk. One cannot do justice to this film without at least mentioning the superb, sequential climax: sad, shocking, ironic and subtle in turn. But if one moment captures the brilliance of this work, it's the scene at the start of this fabulous denouement, the prospect of which has been teasingly laid before us throughout the entire story. Yet when the moment comes, it is handled so delicately, so briefly, so deftly, that on reflection it makes you gasp. Only a director of staggering confidence would dare to underplay this vital point. But the confidence is justified. Cinema doesn't come much better than this.",pos,positive,pos
"This is a fantastic film. The acting is some of the best I've seen. Tatyana Samojlova is obviously very beautiful, and she automatically draws you into the film with her believable acting. The The cinematography was extremely ahead of its time. Watching it, I could see parallels of cinematography used today. This is truly a groundbreaking film. Because of the cinematography and acting, the audience can feel the change in tone from beginning to end as the tone in the environment in the movie changes. It's a very touching and powerful piece. My friend told me it was must see, and I definitely agree with her. This is one of those films that you watch and never forget. Everyone should see this intensely moving film. This should be put on everyone's ""Movies to See Before ________ (whatever)"" list.",pos,Positive,pos
"It should be noted that this movie was not ""improvised"" (as you're probably thinking of it), despite what the title at the end suggests. The movie was heavily scripted and rehearsed   Cassavetes didn't have enough money to support the inevitably high production costs of an ""improvisational"" sort of movie, even if he had wanted to produce such a thing. The ""improvisation"" of the movie is contained in the actors' performances, and the emotions that they draw out of the lines. That said, allow me to say that this is a stunning work that I'm sure I'll come back to again and again. The depths of emotion that Cassavetes is able to draw out of the smallest gestures and interactions is incredible. I have no idea how he was able to direct such amazing performances out of the actors, especially under the conditions he worked. This is truly a magnificent landmark of film that I would recommend to anyone interested in exploring beyond the Hollywood mold.",pos,Positive,pos
"I first saw ""The Knowledge"" during a Thames Television marathon on one of the local independent stations in Los Angeles back when it was new. I enjoyed it very much along with danger UXB. That a movie I saw once over twenty year ago should stick so well in my memory is a testament to it's originality and the quality of the performances by the cast. I looked for a DVD copy here in the U.S.A. And found none. I finally gambled and bought a UK DVD off Ebay and was delighted to find that it has no Region Code. So those of us that would like to see this little gem can get a copy.",pos,positive,pos
"How i deserved to watch this crap??? Worst ever. The acting was awful, when i read that this was a comedy i expected at least to smile, once   or twice, but.... If you are wiling to loose hour and a half of your lives, this is the right movie. I recommend just look in a wall or something, anything else but watch this ""film"". Yoy can even watch a documentary (if you are a guy) about pregnant women, i guarantee it will be more entertaining :)The actor in this one (i forgot his name) is not that bad, and i am surprised how hi accepted the role. Anyway ""I want someone to eat cheese with"" is the right film if you want to punish someone.",neg,Negative,neg
"My daughter liked it but I was aghast, that a character in this movie smokes. As if it isn't awful enough to see ""product placement"" actors like Bruce Willis who smoke in their movies   at least children movies should be more considerate! I wonder: was that intentional? Did big tobacco ""sponsor"" the film? What does it take to ban smoking from films? At least films intended for children and adolescents. My daughter liked it but I was aghast, that a character in this movie smokes. As if it isn't awful enough to see ""product placement"" actors like Bruce Willis who smoke in their movies   at least children movies should be more considerate! I wonder: was that intentional? Did big tobacco ""sponsor"" the film? What does it take to ban smoking from films? At least films intended for children and adolescents.",neg,negative,neg
"I cannot believe I enjoyed this as much as I did. The anthology stories were better than par, but the linking story and its surprise ending hooked me. Alot of familiar faces will keep you asking yourself ""where I have I seen them before?"" Forget the running time listed on New Line's tape, this ain't no 103 minutes, according to my VCR timer and IMDB. Space Maggot douses the campfire in his own special way and hikes this an 8.",pos,positive,pos
"Wonderful songs, sprightly animation and authentic live action make this a classic adaptation of a classic tale. A nice British feel which sets it apart and above from the standard, saccharine sweet Disney cartoons.",pos,positive,pos
"I was excited to see this show when I started seeing the promos on A&E. I've been fascinated with ghosts and the paranormal since I was a kid, and love catching ""Ghost Hunters"" when it's on (SciFi Channel). I've tried to watch three episodes of ""Paranormal State"" and only use up my time commenting on it because it's so bad and perpetuates the notion that anyone who believes in the paranormal is a gullible freak. ""Paranormal State"" is beyond cheesy. Cheesy ""Director's Log"" voice overs that will leave you wishing for Captain Kirk. Cheesy teasers going into commercial breaks that are taken completely out of context. Everything paranormal on this show is automatically assumed to be ""evil"" and the work of a demonic spirit. Then come the exorcists, demonologists, psychics ... like in ""Poltergeist"" you almost expect the team to leave and say ""This house is clear."" I very much appreciate the ""Ghost Hunters"" approach, where they go in to disprove claims, then take away what they can ... and they are almost always reassuring to the client (if they find anything) that haunted does not equal evil. ""Paranormal State"" is not ""so bad it's good"" ... it's just plain bad. Didn't A&E used to stand for ""Arts & Entertainment""? The art part has long been gone, and the entertainment factor is now waning as well.",neg,negative,neg
"I've expected a comedy about the NVA, but this is a parody. It shows the national army of Eastern Germany in a light that is not appropriate, and definitely not true. One can make a comedy about everything, as long as the underlying facts are not changed. Even a comedy about the German KZ is possible, as Roberto Benigni with ""LIFE IS BEAUTIFUL"" has shown. The movie NVA would be an ""OK"" comedy, because the jokes in it are overall OK. Nothing special   not hilarious, but enough to live with it. The point is, that the movie makes a farce and a parody about the NVA. A death machine that was ready to attack WESTERN EUROPE along with it's friend the RED ARMY. An institution that used everything to get the utmost from it's soldiers. An army that marched into the CSPR in 1968, and was ready to march also in POLAND to destroy the SOLIDARNOSC. You can't make a movie without showing the tiniest bit of evil, or would you make a parody about a KZ,Guantanamo or 9 11??? Showing Osama bin Laden as a funny screwed guy? 90 minutes about a funny Osama in a Afghan Taliban camp, where he makes jokes and is training his soldiers would be comparable to what this movie is doing about the NVA!",neg,negative,neg
"I give this nonsense a 2 instead of a 1 because there is a worse show called Haunted Homes. But this kid and his buddies conduct their investigations like total idiots. They assume that there are ghosts from the get go and if they ever find rational explanations behind the experiences they have to be drug kicking and screaming into admitting it. But beyond that, the show's whole format is incredibly annoying. Even though a lot of it seems scripted, the college educated kids who make up the the cast can barely speak English but still insist on trying to use ""big"" words they obviously don't understand. And head investigator Ryan's ridiculously self important voiceovers make me just want to throw the TV through the window. (and he looks stoned all the time). In short, this group make the guys from TAPS on Ghost Hunters look like MIT scientists!",neg,Negative,neg
"trying hard to fit into the scary space comedy genre, this film falls down in two of these. It does indeed take place in space   but it is neither funny or scary. The plot is dismal and the one joke, concerning the computer's intellect, is overplayed to death. Saying that Paul Whitthorne as Ethan, Angela Bassett as Fran and Brad Dourif as Al Bert make the best of their ham script. The homo esque relationship between Ethan and Al Bert is hinted at but never explored whilst the attempt at sexual tension betwen fran and rick is so crude as to be laughable. All in all this is a turkey that is best suited to late night tv, preferably whilst do the ironing.",neg,negative,neg
As kids movie it is great. For the family it just sucks. I was truly hoping for something like the Goonies which is a great film for all ages. This movie was just geared too much to the kids with the silly script and characters calling each other little names like booger breath. ??? Alan Cummings was however a delight. And why do people compare Willy Wonka to this movie...just because there is a theme song closely resembling the Willy Wonka song doesnt make this film anything like Willy Wonka.,neg,Negative,neg
"I also saw this at the cinema in the 80s and have never forgotten it, even though I have never seen it again anywhere.  I don't know whether if I did see it now it would seem dated, but remembering the storyline and comparing it to some of the terrible modern films I've seen on Zone Horror I should think it would stand up very well. I can still remember his coffin sliding out and opening up and all the dead bodies becoming reanimated, and the blue lightning. Having seen hundreds of horror movies and still remembering this one, it must be good.",pos,Positive,pos
"If Daphne Du Maurier had set REBECCA in 1950s San Francisco, it might very well resemble this uptight, highly unusual noir from Robert Wise. Valentina Cortese plays a concentration camp survivor who steals the identity of a dead woman and insinuates herself into the life of Richard Basehart (who happens also to be the guardian of the dead woman's son)...it's absurd and over the top but also topflight entertainment. Cortese is terrific, slowly falling apart as she realizes the mistake she's made. Basehart is fine if a bit bland...although the lighting toward the end makes him appear very menacing. Fay Baker makes a very good Mrs. Danvers like caretaker. Wise is a fine director and he keeps things moving at a pretty brisk clip. He also stages a now classic out of control car crash with Cortese (or at least a stunt Cortese) at the wheel.",neg,Positive,pos
"A truly remarkable film that takes you on a journey through your hidden emotions,a deep and enlightening story. The story takes you through the lives and beliefs of gay and religious cultures, with excellent performances from an superb star cast. It will touch the deepest reaches of your emotions, for those who belief that a love that risks nothing, is worth nothing. The film starts with introducing us to the characters that on the surface seem to have everything ,later we find that beneath the surfaces of each character they are looking for a journey of self discovery. We learn from this story that we all must chose the path in life that we are destined to be on despite what difficulties we encounter,an all thumbs up film!!!!!",pos,positive,pos
"This is a very famous Ninja movie but it isn't a nice movie. If you want to see some ninjas and some figures, want to know some things about Ninjas see this movie. This movie only for ninja fans and who wants to make nostalgia. First 20 minutes and last 20 minutes of the movie are best. You can just see Ninja figures and fight in this scenes. Between these are below the average, nearly bad as a movie. Acting is bad. Sho (black ninja) is the best actor in this movie. Frank Nero is a good actor and charismatic but he cannot fight good. Scenario is also not good. Its so simple. Franko Nero comes near to his best , old friend from army and war. He also protects him from mafia but he is having sex ( go to bed ) with his wife and his friend knows this but don't say anything to Nero negative. Is this possible in life ? What a friendship ! Finally this movie started a genre ; Ninja movies. Also there is the ninja master Sho Kasugi but some fighting scenes are not realistic and not fast even with shoo. This film is below the average even it is a classic.",neg,negative,neg
